year,MSOA21CD,MSOA21NM,study_submarket,n_quarters,office_units,office_total_floor_area,office_median_floor_area,office_p25_floor_area,office_p75_floor_area,office_small_unit_share,office_large_unit_share,office_large_floor_share,office_total_rateable_value,office_vacancy_proxy
2019,E02000876,Tower Hamlets 013,Tech Belt & Midtown,4,164.75,9952.7275,25.544999999999998,14.004375,45.81375,0.8730309442632166,0.006431786120172506,0.14148473735489794,1065861.25,0.4847893400132206
2019,E02000878,Tower Hamlets 015,Tech Belt & Midtown,4,1442.0,275181.55000000005,33.58875,16.959375,73.834375,0.8101741576950845,0.027472543873697994,0.6178139179799008,76252876.25,0.17675062988455964
2019,E02000879,Tower Hamlets 016,Tech Belt & Midtown,4,42.5,2748.92,30.5325,10.95375,57.215,0.8152777777777778,0.0,0.0,559500.0,0.07346491228070175
2019,E02000880,Tower Hamlets 017,Tech Belt & Midtown,4,173.25,15083.1975,20.497500000000002,11.65,44.96,0.8364925080599356,0.005839553283573731,0.20194565561131694,1862075.0,0.20784991601234423
2019,E02000881,Tower Hamlets 018,Canary Wharf,4,68.0,5619.525000000001,27.175,15.6825,56.19500000000001,0.8278204723304208,0.015003333684247465,0.2750473749219552,722681.25,0.3300291218637993
2019,E02000883,Tower Hamlets 020,Canary Wharf,4,45.75,4193.825000000001,44.238749999999996,20.074375,78.64375,0.7908393490337325,0.0,0.0,682035.0,0.3493155849863167
2019,E02000884,Tower Hamlets 021,Tech Belt & Midtown,4,1275.75,285366.7625,40.3075,12.425,176.48125000000002,0.666928820540162,0.04885362941811802,0.49302785589336423,50904553.75,0.20495401444335343
2019,E02000885,Tower Hamlets 022,Tech Belt & Midtown,4,36.25,4162.505,55.223749999999995,26.3875,168.595,0.6157972933797174,0.0,0.0,589675.0,0.13407258064516128
2019,E02000886,Tower Hamlets 023,Canary Wharf,4,67.0,6281.175,23.16125,12.325,66.20625,0.8114872454239498,0.0,0.0,959227.5,0.23208333333333334
2019,E02000887,Tower Hamlets 024,Canary Wharf,4,34.0,9544.3025,104.6625,27.1775,272.7125,0.46875,0.0625,0.4420913629493449,2407545.0,0.16452569169960474
2019,E02000888,Tower Hamlets 025,Tech Belt & Midtown,4,93.0,5633.969999999999,47.6,23.299999999999997,72.25,0.8260869565217391,0.0,0.0,813450.0,0.6
2019,E02000889,Tower Hamlets 026,Tech Belt & Midtown,4,199.5,53738.225000000006,50.25,26.69375,164.14875,0.6247689947136263,0.09785323139921118,0.6346320810266892,7744507.5,0.3794818754925138
2019,E02000890,Tower Hamlets 027,Tech Belt & Midtown,4,402.75,128692.555,68.60499999999999,15.79375,259.6625,0.5832926742655538,0.10959333193028739,0.6189797660539553,26700425.0,0.14800581151821665
2019,E02000894,Tower Hamlets 031,Canary Wharf,4,64.25,214219.555,30.5,16.690625,64.83125,0.7941066997518611,0.15918114143920598,0.989795239955533,26842060.0,0.1244047619047619
2019,E02000967,Westminster 008,West End,4,412.5,106659.3325,66.80125,25.341250000000002,143.92875,0.634622738616271,0.03455315828411382,0.60568969950549,35657111.25,
2019,E02000968,Westminster 009,West End,4,62.75,9218.16,105.63,50.833124999999995,158.72062499999998,0.450199564586357,0.018958635703918723,0.21130105139356953,4226325.0,
2019,E02000969,Westminster 010,West End,4,137.5,14988.650000000001,29.44,24.158749999999998,62.44,0.8127284275253174,0.007273977858712864,0.16904164314538678,4488337.5,
2019,E02000970,Westminster 011,West End,4,2480.25,609055.0125000001,70.855,27.66,220.1325,0.5795198113748322,0.04180120410670758,0.43318870851028035,309527865.0,
2019,E02000971,Westminster 012,West End,4,750.75,115842.855,45.46,18.940625,136.2575,0.6852998752772548,0.024478599080190046,0.34172843237550277,37380195.0,
2019,E02000972,Westminster 013,West End,4,7966.5,1478450.79,62.918749999999996,23.681875,175.891875,0.6169729461814468,0.025694135034793005,0.34083125000900993,732078326.25,0.6
2019,E02000973,Westminster 014,West End,4,51.75,6517.650000000001,108.22375,70.62625,164.876875,0.4714596527431865,0.0,0.0,1875437.5,
2019,E02000974,Westminster 015,West End,4,237.5,107762.79749999999,68.825,24.768124999999998,242.921875,0.5725306730705746,0.08288565554537133,0.7164327619631297,41976913.75,
2019,E02000975,Westminster 016,West End,4,988.75,206438.91249999998,15.33,8.076875,61.7175,0.8066088472832492,0.053453673116181016,0.6506184247876894,66151925.0,
2019,E02000976,Westminster 017,West End,4,128.0,15316.0775,37.5,13.938125,151.48125,0.7020518163141429,0.016668417612177244,0.23567649356655385,4702831.25,
2019,E02000977,Westminster 018,West End,4,6524.0,1535791.9549999998,67.60125,22.309375000000003,214.225,0.5808467551371893,0.042063197859670824,0.43636973264230866,836867257.5,0.2916666666666667
2019,E02000978,Westminster 019,West End,4,876.0,242785.0375,93.125,26.393749999999997,319.776875,0.5169022179189515,0.0565956297772778,0.40145556155380074,107418577.5,
2019,E02000979,Westminster 020,West End,4,2167.25,996284.4675,65.41624999999999,20.69,260.494375,0.5724906667603518,0.08181219702850709,0.7221836083175265,372408800.0,
2019,E02000980,Westminster 021,West End,4,108.25,85294.0375,301.85375,116.22625,625.0,0.2187551889312426,0.11201835760077226,0.6696681761390243,51017300.0,
2019,E02000981,Westminster 022,West End,4,310.5,56799.0925,39.95,22.9675,141.95125000000002,0.6774931423902355,0.025138867786113447,0.3493806920375076,16670217.5,
2019,E02000982,Westminster 023,West End,4,631.75,240257.76499999998,47.57,19.030625,159.365,0.6624032526428958,0.051251237851569764,0.6862442320295684,83629407.5,
2019,E02000983,Westminster 024,West End,4,34.5,19744.129999999997,134.16750000000002,54.21,466.28499999999997,0.3492943548387097,0.1905241935483871,0.7780984049141456,7526062.5,
2019,E02006801,Lambeth 036,Southbank,4,414.25,191709.4975,110.2775,42.844375,303.14125,0.47758693612188674,0.09662461565047074,0.7124227107134087,51076718.75,0.05667584671515126
2019,E02006802,Southwark 034,Southbank,4,399.0,132173.4925,72.25999999999999,30.46875,211.465625,0.5657424622604296,0.03794286912910216,0.5962929726201734,47542775.0,0.07672874263542528
2019,E02006853,Tower Hamlets 032,Canary Wharf,4,356.5,59695.7,30.065,15.8,65.88625,0.8113937481010822,0.03366333104432418,0.5504257408841247,10821200.0,0.15435770675868996
2019,E02006854,Tower Hamlets 033,Canary Wharf,4,953.5,2002364.9575,145.32875,24.2875,1394.028125,0.46344350329762896,0.28559238151506217,0.9444981899760934,355005318.75,0.18554670540109516
2019,E02006941,Southwark 035,Southbank,4,516.75,354037.6925,157.86124999999998,39.96625,370.24875,0.3945652741202248,0.1323302152870633,0.7627296101320838,102951750.0,0.11193247304475079
2019,E02006942,Southwark 036,Southbank,4,480.25,69229.8125,94.215,52.29875,176.573125,0.5143712365163614,0.0036305459430841956,0.053702104549748386,19772282.5,0.028929757460372584
2019,E02007083,Wandsworth 038,Southbank,4,336.0,28605.5875,27.03,19.252499999999998,63.845,0.8492667916013763,0.009699714119795588,0.21580727471439962,16389607.5,0.09992526103949134
2019,E02007084,Wandsworth 039,Southbank,4,49.25,8959.8625,92.55375000000001,53.2125,226.19,0.5177593537414966,0.0,0.0,1587137.5,0.30409356725146197
2019,E02007110,Hackney 032,Tech Belt & Midtown,4,483.75,61927.170000000006,36.925000000000004,13.30125,158.111875,0.6572743403806546,0.01816787764285694,0.2020971362869562,14595100.0,0.0
2019,E02007111,Hackney 033,Tech Belt & Midtown,4,2205.5,471438.2925,71.1275,27.763125000000002,167.15437500000002,0.6127870757719172,0.03652607378474707,0.47658375849200946,117267693.5,0.3666666666666667
2019,E02007112,Tower Hamlets 034,Canary Wharf,4,195.75,41845.145000000004,54.9025,24.17875,233.56375,0.5951399790685505,0.045977237048665624,0.3904919253977575,7038055.0,0.07948552677838978
2019,E02007113,Tower Hamlets 035,Canary Wharf,4,320.0,206050.3075,137.79500000000002,32.33625,533.86,0.41261177745449845,0.157785766865385,0.752686942115151,26356100.0,0.32020547352881384
2019,E02007114,Tower Hamlets 036,Canary Wharf,4,344.5,138342.54,104.29124999999999,36.176249999999996,385.65125,0.49451673455749656,0.07512632498727209,0.5201116781973978,25710487.5,0.13962081144416394
2019,E02007115,Camden 029,Tech Belt & Midtown,4,622.5,128889.5575,52.66,18.056250000000002,172.9525,0.6257316155590543,0.029990127387886523,0.41175185234506084,49548784.5,0.12222598645255614
2023,E02000001,City of London 001,City,4,13425.25,5784266.75,42.9975,16.799374999999998,237.471875,0.6393256729284573,0.0814299915048542,0.7120578640173096,1918847171.25,0.15771767964501382
2023,E02000174,Camden 009,Tech Belt & Midtown,4,42.25,6469.9974999999995,72.6,25.589374999999997,197.715625,0.5668720190779014,0.0,0.0,1753462.5,0.3754799836601307
2023,E02000177,Camden 012,Tech Belt & Midtown,4,37.5,3818.3675000000003,107.92,68.68625,143.38125,0.43678160919540227,0.0,0.0,1245187.5,0.3856548856548857
2023,E02000180,Camden 015,Tech Belt & Midtown,4,55.5,6362.0925,65.745,26.02,192.85,0.5975670307845085,0.0,0.0,1621162.5,0.19645812644819594
2023,E02000183,Camden 018,Tech Belt & Midtown,4,264.75,57361.795,54.4325,23.0,184.45,0.6245232201762749,0.0547872673029366,0.43765040956921497,20157717.5,0.18383193451367835
2023,E02000184,Camden 019,Tech Belt & Midtown,4,284.25,58788.4225,63.35,21.38875,190.1,0.6066893150214407,0.03645123895087669,0.3957553185829707,19784931.25,0.19202486957374643
2023,E02000186,Camden 021,Tech Belt & Midtown,4,554.0,310624.9325,67.41125,17.154375,277.2425,0.5848936863786701,0.0893949401038025,0.7526457707518988,93294686.25,0.2691297073810099
2023,E02000187,Camden 022,Tech Belt & Midtown,4,388.25,297139.20749999996,37.37,17.725,205.446875,0.690335976570749,0.0963099686823759,0.8598445930694245,161351918.75,0.2133476198288355
2023,E02000188,Camden 023,Tech Belt & Midtown,4,141.75,56845.875,145.52749999999997,42.79625,476.010625,0.3963491010904804,0.0799255820807545,0.5001041704663277,18317990.0,0.35955539091882105
2023,E02000191,Camden 026,West End,4,959.0,194797.9525,52.167500000000004,22.6625,163.84875,0.6557072487022115,0.03423941964511925,0.41307299031145456,84187652.5,0.20666468339083435
2023,E02000192,Camden 027,Tech Belt & Midtown,4,2096.75,373020.3875,42.31875,17.18625,141.055,0.694220410727859,0.03657555609241504,0.4540914858227465,136054000.0,0.2476221755819711
2023,E02000193,Camden 028,Tech Belt & Midtown,4,3013.0,683319.4625,43.81375,16.588125,182.31875,0.6601264557436157,0.048149886513711895,0.5138241250910971,282405271.25,0.278332644752531
2023,E02000369,Hackney 025,Tech Belt & Midtown,4,171.25,22655.265,97.27625,54.5575,163.71437500000002,0.5179870358345177,0.007193977001423391,0.06179499848328639,6485538.75,
2023,E02000370,Hackney 026,Tech Belt & Midtown,4,263.75,81013.97,143.8325,72.699375,250.548125,0.366582343413007,0.02858686874924326,0.42136565290801675,22619368.75,0.0
2023,E02000566,Islington 013,Tech Belt & Midtown,4,19.75,6807.11,143.81125,83.799375,327.149375,0.3050239234449761,0.15251196172248804,0.5634378706981027,1379262.5,0.2134502923976608
2023,E02000569,Islington 016,Tech Belt & Midtown,4,39.0,11221.3325,62.224999999999994,35.61875,93.28999999999999,0.756578947368421,0.05156831472620946,0.7258875801023473,2487293.75,0.05302519118308592
2023,E02000570,Islington 017,Tech Belt & Midtown,4,36.0,6154.825,97.04375000000002,74.64,179.90625,0.5339635854341737,0.0,0.0,1567487.5,0.09996025437201908
2023,E02000571,Islington 018,Tech Belt & Midtown,4,133.0,11116.9125,61.78625,27.091250000000002,125.34625,0.6440894678797904,0.0,0.0,2187725.0,0.27617639812761763
2023,E02000572,Islington 019,Tech Belt & Midtown,4,49.25,21516.0175,170.64,87.0675,365.766875,0.2804807947900053,0.12838084795321636,0.5795205491667152,5748412.5,0.20657894736842103
2023,E02000573,Islington 020,Tech Belt & Midtown,4,520.25,94509.825,59.05625,24.885624999999997,168.021875,0.6265699972764256,0.02138773283598159,0.30310957474721806,21619876.25,0.37716036115828966
2023,E02000574,Islington 021,Tech Belt & Midtown,4,414.5,146995.8275,60.47,13.75,219.779375,0.5858636749060251,0.05569131597083522,0.6330359797375449,45489256.25,0.25339369581149396
2023,E02000575,Islington 022,Tech Belt & Midtown,4,2547.5,614801.7000000001,94.60875,31.275,210.446875,0.5156783733042919,0.042509106012630915,0.422232943000128,198583365.0,0.13339115055742923
2023,E02000576,Islington 023,Tech Belt & Midtown,4,1288.5,504414.06999999995,121.84375,26.049374999999998,342.315,0.4650474261045896,0.07587406807524702,0.5587446998532419,159304517.5,0.20148595145836595
2023,E02000588,Kensington and Chelsea 012,West End,4,472.25,61740.517499999994,68.4175,26.41875,183.95625,0.6211788748390392,0.015064671527130345,0.14884710512722266,33575325.0,0.184398010498242
2023,E02000590,Kensington and Chelsea 014,West End,4,181.75,18989.1875,42.92125,22.356875000000002,74.43625,0.7914132041518044,0.01909886243131206,0.32171973487277183,7863237.5,0.31353584245676636
2023,E02000594,Kensington and Chelsea 018,West End,4,89.75,15950.9275,79.525,36.5375,181.82875,0.5614488999483288,0.01617511082102744,0.12350795076486996,8148306.25,0.29137726070579434
2023,E02000595,Kensington and Chelsea 019,West End,4,30.25,5682.8975,188.69,131.155625,235.38875000000002,0.10285547785547786,0.0,0.0,2079062.5,0.18223443223443225
2023,E02000619,Lambeth 002,Southbank,4,168.5,31089.894999999997,28.4975,15.76375,52.338750000000005,0.9409831301457379,0.006012767674438712,0.7902181930279162,5640603.75,0.11415108931872144
2023,E02000620,Lambeth 003,Southbank,4,219.25,52225.0725,52.95,27.125,176.9425,0.6566007579518027,0.02161714417503694,0.4222731655636045,24854300.0,0.15016496961317335
2023,E02000621,Lambeth 004,Southbank,4,41.75,14918.699999999999,130.1425,109.0875,238.29875,0.19973026651278886,0.04349955715397622,0.507037262432771,3911975.0,0.2612230362230362
2023,E02000808,Southwark 002,Southbank,4,2404.5,669307.33,57.33,18.5875,197.905625,0.6172341453206606,0.04800656774766885,0.5430126141808886,199595182.5,0.08252744911127033
2023,E02000810,Southwark 004,Southbank,4,15.5,2882.5099999999998,113.1425,58.213750000000005,154.871875,0.4089285714285714,0.025,0.10577347698727826,474862.5,0.0
2023,E02000812,Southwark 006,Southbank,4,389.5,145458.7475,47.14,18.381875,187.600625,0.6604265132975102,0.07839458567055645,0.6801187214477458,63008181.25,0.1325557798686725
2023,E02000815,Southwark 009,Southbank,4,133.25,25495.495000000003,32.3625,13.585625,121.48249999999999,0.6978970646999927,0.024556744647994566,0.5342992808809114,6386712.5,0.1521523589192762
2023,E02000868,Tower Hamlets 005,Tech Belt & Midtown,4,38.75,4273.49,74.58375000000001,48.19875,108.00187500000001,0.6702503209242618,0.0,0.0,693925.0,0.18181818181818182
2023,E02000869,Tower Hamlets 006,Tech Belt & Midtown,4,79.75,5890.2475,49.76375,28.95,88.098125,0.7743501998900646,0.0,0.0,917425.0,0.05885942760942761
2023,E02000872,Tower Hamlets 009,Tech Belt & Midtown,4,117.25,9480.557499999999,41.225,23.70125,74.676875,0.8338659375529879,0.0017985611510791368,0.022822492106605745,1838667.5,0.14699879662786894
2023,E02000873,Tower Hamlets 010,Tech Belt & Midtown,4,35.75,2393.0150000000003,18.43,11.08,27.415,0.8912776412776413,0.029484029484029485,0.4574501190081114,5526037.5,0.07647058823529412
2023,E02000874,Tower Hamlets 011,Tech Belt & Midtown,4,153.0,6346.2525000000005,30.82875,19.970625,45.98625,0.9645679012345679,0.0,0.0,1611250.0,0.21301075268817204
2023,E02000876,Tower Hamlets 013,Tech Belt & Midtown,4,176.0,14165.38,23.0,13.50125,43.265625,0.8991772836793874,0.007012756995225439,0.3910499432021926,3141315.0,0.29938751450514234
2023,E02000878,Tower Hamlets 015,Tech Belt & Midtown,4,1412.25,273364.075,31.375,16.100625,67.303125,0.822046998873114,0.028919726420511736,0.6321020234653326,71483281.25,0.22488876868739976
2023,E02000879,Tower Hamlets 016,Tech Belt & Midtown,4,45.5,3447.9325,30.24875,17.951875,60.080625,0.7972069597069598,0.0,0.0,817825.0,0.08311677061677061
2023,E02000880,Tower Hamlets 017,Tech Belt & Midtown,4,163.0,12403.0075,20.345,11.468125,62.120625000000004,0.8117638782450426,0.001201923076923077,0.04531191146744799,2426000.0,0.4109052677961049
2023,E02000881,Tower Hamlets 018,Canary Wharf,4,93.75,6823.155000000001,24.0,16.425625,44.875,0.8656895592292888,0.010907973753159127,0.22708100152828878,879968.75,0.25100888398559984
2023,E02000883,Tower Hamlets 020,Canary Wharf,4,54.0,3980.9075000000003,26.11625,13.2925,53.935,0.879225768321513,0.0,0.0,542842.5,0.6733518014621513
2023,E02000884,Tower Hamlets 021,Tech Belt & Midtown,4,1160.25,278017.405,33.34625,10.868125000000001,145.320625,0.7053550207875969,0.040857618420424784,0.5489455865846536,65698491.25,0.25519197974541324
2023,E02000885,Tower Hamlets 022,Tech Belt & Midtown,4,27.0,3760.6225,85.80250000000001,30.5,239.91125,0.5660264105642256,0.0,0.0,653683.75,0.3781658496732026
2023,E02000886,Tower Hamlets 023,Canary Wharf,4,85.5,7255.289999999999,23.8,16.055,61.17124999999999,0.8321050642479214,0.0,0.0,1304481.25,0.244279176201373
2023,E02000887,Tower Hamlets 024,Canary Wharf,4,34.0,7261.175000000001,65.76,11.8925,217.41625,0.5700992555831266,0.0370140612076096,0.3876544574199364,2227897.5,0.28034482758620693
2023,E02000888,Tower Hamlets 025,Tech Belt & Midtown,4,101.25,4922.145,20.70875,13.25625,40.37625,0.8783953794247155,0.0,0.0,842517.5,0.5319586167800454
2023,E02000889,Tower Hamlets 026,Tech Belt & Midtown,4,188.75,50703.395,55.145,23.54,212.62,0.6133646968262678,0.07272655375407243,0.5073444678598874,10180712.5,0.40722784140085533
2023,E02000890,Tower Hamlets 027,Tech Belt & Midtown,4,350.25,108893.4175,50.35625,11.850625,244.644375,0.6284217867175209,0.11349160201126465,0.6635318143357332,31444357.5,0.3521267056610941
2023,E02000894,Tower Hamlets 031,Canary Wharf,4,33.25,254729.2675,775.5875,138.525,2422.2962500000003,0.3333333333333333,0.47756410256410253,0.9867492770331346,23251610.0,0.27467824967824966
2023,E02000967,Westminster 008,West End,4,448.5,87810.91500000001,45.12875,19.083750000000002,106.435625,0.7299661007137916,0.01698126304854631,0.5994513185828023,35788276.25,
2023,E02000968,Westminster 009,West End,4,57.0,8719.1875,85.2425,41.51125,151.25125,0.5355677655677655,0.018775946275946274,0.2244615609130578,4609775.0,
2023,E02000969,Westminster 010,West End,4,138.5,16603.0825,33.675,24.8,74.98875000000001,0.8009215062556514,0.02339862170330957,0.3284221414375199,5447612.5,
2023,E02000970,Westminster 011,West End,4,2568.75,553150.93,53.32,20.9,167.14625,0.6523114456555522,0.032086883165099375,0.4220564237598698,277831412.25,
2023,E02000971,Westminster 012,West End,4,799.5,101494.875,31.04,13.249375,97.1575,0.7534278501710661,0.021536552104561544,0.34196784670105007,43605506.25,
2023,E02000972,Westminster 013,West End,4,7531.5,1349968.0274999999,55.54375,20.561875,157.395625,0.6428931712259365,0.024694498883675548,0.3603587197235356,752592068.75,0.20833333333333334
2023,E02000973,Westminster 014,West End,4,53.0,5774.5525,86.625,41.8625,140.215,0.5593530444964872,0.0,0.0,1831331.25,
2023,E02000974,Westminster 015,West End,4,691.75,126812.83249999999,14.688749999999999,6.7575,67.55,0.7923879502749344,0.034425150022096535,0.6207052601716564,60354202.5,
2023,E02000975,Westminster 016,West End,4,940.0,164472.6,14.715,7.541875,52.128125,0.8443478496517507,0.039640523855479365,0.6300875321325202,59715656.25,
2023,E02000976,Westminster 017,West End,4,135.0,16532.0725,36.4,16.52375,135.45,0.7125347445927289,0.018354348826507133,0.1834826830307396,4947131.25,
2023,E02000977,Westminster 018,West End,4,5889.5,1324832.585,61.855,20.419375,204.4825,0.5932315474896712,0.038804831431293624,0.4208659084666859,767161382.5,0.5227272727272727
2023,E02000978,Westminster 019,West End,4,797.75,198307.56,63.0575,19.239375000000003,261.29875,0.5892009672723242,0.04632502668296628,0.401664074535505,105265915.0,
2023,E02000979,Westminster 020,West End,4,1700.0,831057.6725,79.2375,24.5475,273.38125,0.5489736113859538,0.08202638753980815,0.7262425687796549,382771218.75,
2023,E02000980,Westminster 021,West End,4,125.0,82822.72750000001,243.1375,68.81125,487.078125,0.34273169589901825,0.07805522470122533,0.6542598602571825,54814887.5,
2023,E02000981,Westminster 022,West End,4,263.75,33677.41,35.4675,20.325,95.575,0.7462527293571315,0.01636377767917807,0.2427792970083131,12099795.0,
