year,MSOA21CD,MSOA21NM,study_submarket,n_quarters,office_units,office_total_floor_area,office_median_floor_area,office_p25_floor_area,office_p75_floor_area,office_small_unit_share,office_large_unit_share,office_large_floor_share,office_total_rateable_value,office_vacancy_proxy,office_units_2019,office_total_floor_area_2019,office_median_floor_area_2019,office_small_unit_share_2019,office_large_unit_share_2019,office_large_floor_share_2019,office_total_rateable_value_2019,office_vacancy_proxy_2019,office_unit_log_change,office_median_size_log_change,office_floor_log_change,office_value_log_change,office_vacancy_proxy_change,small_unit_share_change,large_unit_share_change,large_floor_share_change,log_office_floor_area_2019,z_office_unit_log_change,z_office_median_size_log_change,z_small_unit_share_change,z_large_unit_share_change,fragmentation_index_raw,fragmentation_z,persistent_large_raw,persistent_large_z
2023,E02000192,Camden 027,Tech Belt & Midtown,4,2096.75,373020.3875,42.31875,17.18625,141.055,0.694220410727859,0.03657555609241504,0.4540914858227465,136054000.0,0.2476221755819711,2186.75,430928.7125,49.4725,0.660554367981539,0.04326815013239502,0.482893718797427,127988465.0,0.2381707142135909,-0.04202789643544335,-0.15618670938910306,-0.1443095998645469,0.06111172308126718,0.00945146136838021,0.03366604274632001,-0.006692594039979974,-0.028802232974680486,12.973700275740484,-0.07831808085511953,0.03676964623643492,0.043196818430255614,0.017447212577440512,0.00477389909725288,-0.012855870098371702,0.4540914858227465,0.3982150923812456
2023,E02000193,Camden 028,Tech Belt & Midtown,4,3013.0,683319.4625,43.81375,16.588125,182.31875,0.6601264557436157,0.048149886513711895,0.5138241250910971,282405271.25,0.278332644752531,2916.75,783376.305,62.82125,0.6005761990281834,0.06068012743837963,0.5178560152770787,258475490.0,0.2154377727532202,0.03246627742633485,-0.360345696975865,-0.13665068993445545,0.08854229813875762,0.06289487199931079,0.05955025671543235,-0.012530240924667736,-0.004031890185981601,13.57136972991933,0.28081850293826666,0.5286298316849402,0.36905800876690364,0.20926855345066703,0.3469437242101944,0.4306706615243652,0.5138241250910971,0.6121081584337728
2023,E02000369,Hackney 025,Tech Belt & Midtown,4,171.25,22655.265,97.27625,54.5575,163.71437500000002,0.5179870358345177,0.007193977001423391,0.06179499848328639,6485538.75,,131.5,18421.6125,87.125,0.5706909548195619,0.015262946366870103,0.1217033655858789,4039275.0,,0.2641176255245155,0.11021099987441875,0.2068677075354683,0.47350967022429336,,-0.05270391898504423,-0.008068969365446713,-0.05990836710259251,9.821334129285557,1.3976101857546717,-0.6050361749534283,-1.0441307153591843,0.06267402497138254,-0.04722066989663962,-0.08025214281607378,0.06179499848328639,-1.0065361375402668
2023,E02000370,Hackney 026,Tech Belt & Midtown,4,263.75,81013.97,143.8325,72.699375,250.548125,0.366582343413007,0.02858686874924326,0.42136565290801675,22619368.75,0.0,255.5,89057.6,157.3175,0.32910265006124073,0.03637422240489342,0.45336386467615575,19029125.0,0.0,0.0317792751465171,-0.08961662816429285,-0.09466174246843985,0.17283586335944276,0.0,0.03747969335176626,-0.007787353655650163,-0.031998211768138995,11.397049859012636,0.2775064633646778,-0.12361110840774779,0.09120757615702042,0.053420312965294134,0.07463081101981114,0.07769388496743648,0.42136565290801675,0.28102909780619717
2023,E02000566,Islington 013,Tech Belt & Midtown,4,19.75,6807.11,143.81125,83.799375,327.149375,0.3050239234449761,0.15251196172248804,0.5634378706981027,1379262.5,0.2134502923976608,20.0,7528.3550000000005,141.0075,0.3,0.15,0.5377934781268698,1785150.0,0.13333333333333333,-0.012578782206860073,0.019688595431798583,-0.10070890427998988,-0.2579535092885844,0.08011695906432748,0.005023923444976097,0.0025119617224880486,0.025644392571232855,8.92656465975462,0.06365616668024526,-0.38694944185053154,-0.317384155766516,-0.2850085993919808,-0.23142150758219576,-0.31901650093476824,0.512149085555637,0.6061101086843019
2023,E02000569,Islington 016,Tech Belt & Midtown,4,39.0,11221.3325,62.224999999999994,35.61875,93.28999999999999,0.756578947368421,0.05156831472620946,0.7258875801023473,2487293.75,0.05302519118308592,37.25,11656.527500000002,68.71499999999999,0.6774436090225564,0.0537593984962406,0.6982843855882515,2651150.0,0.0,0.04590970130407795,-0.09921066775315941,-0.0380496693473928,-0.06379823608774801,0.05302519118308592,0.07913533834586461,-0.0021910837700311395,0.027603194514095875,9.363707387676047,0.34562928042131325,-0.10049713166266427,0.6156182489406539,-0.13046953418590376,0.18257021587834976,0.21760683563901614,0.6706811910741556,1.1737883250239805
2023,E02000570,Islington 017,Tech Belt & Midtown,4,36.0,6154.825,97.04375000000002,74.64,179.90625,0.5339635854341737,0.0,0.0,1567487.5,0.09996025437201908,40.25,6639.637500000001,95.30625,0.5462276117122074,0.0,0.0,1612900.0,0.05474165676371559,-0.11159106540846235,0.018066516866157765,-0.07582104156132949,-0.028559781929516147,0.04521859760830349,-0.01226402627803369,0.0,0.0,8.800963246898052,-0.4136822787206702,-0.3830415273690832,-0.5350253745395691,-0.2024671447017748,-0.3835540813327743,-0.516213412614992,0.0,-1.2278141834160115
2023,E02000571,Islington 018,Tech Belt & Midtown,4,133.0,11116.9125,61.78625,27.091250000000002,125.34625,0.6440894678797904,0.0,0.0,2187725.0,0.27617639812761763,118.25,14934.4375,98.63,0.49578680432588873,0.0,0.0,2185562.5,0.4093531141840399,0.11754810084971148,-0.46769462716663884,-0.2952021903595235,0.0009889586158014585,-0.13317671605642228,0.14830266355390165,0.0,0.0,9.611492023826786,0.6909981696579669,0.7872550596773832,1.4863785877165867,-0.2024671447017748,0.6905411680875405,0.8760476976410236,0.0,-1.2278141834160115
2023,E02000572,Islington 019,Tech Belt & Midtown,4,49.25,21516.0175,170.64,87.0675,365.766875,0.2804807947900053,0.12838084795321636,0.5795205491667152,5748412.5,0.20657894736842103,56.5,27350.949999999997,196.91875000000002,0.212406015037594,0.1593045112781955,0.5809786164284758,8000300.0,0.0664374840845429,-0.13733127053429733,-0.1432351329513241,-0.23995360542360852,-0.3305553112430112,0.1401414632838781,0.06807477975241133,-0.030923663324979145,-0.001458067261760565,10.216543103297578,-0.5377758669277939,0.005566685916947507,0.47637481688774963,0.8136646427944798,0.18945756966784577,0.22653434447853932,0.5795205491667152,0.8473565878743667
2023,E02000573,Islington 020,Tech Belt & Midtown,4,520.25,94509.825,59.05625,24.885624999999997,168.021875,0.6265699972764256,0.02138773283598159,0.30310957474721806,21619876.25,0.37716036115828966,617.25,130848.715,58.698750000000004,0.6351783326520137,0.027077281311356134,0.45230779905366003,25069540.0,0.24429078090796552,-0.17096466295154514,0.006071947660393642,-0.32533801117354944,-0.14804047505011994,0.13286958025032414,-0.008608335375588139,-0.005689548475374544,-0.14919822430644197,11.781804729889432,-0.6999225292496684,-0.35414419052558577,-0.4890032009323164,-0.015512222784132784,-0.3896455358729259,-0.524109262881272,0.30310957474721806,-0.14242708037347127
2023,E02000574,Islington 021,Tech Belt & Midtown,4,414.5,146995.8275,60.47,13.75,219.779375,0.5858636749060251,0.05569131597083522,0.6330359797375449,45489256.25,0.25339369581149396,309.5,162599.105,138.89,0.4087262430628382,0.09836006736650109,0.6709938140669915,48303568.75,0.0948652029094804,0.29211488245069894,-0.831534878643006,-0.100883490771367,-0.0600292733915091,0.15852849290201354,0.17713743184318687,-0.042668751395665866,-0.03795783432944666,11.999049121852096,1.5325850258906493,1.6638196218362955,1.849384855901525,1.1996007206176877,1.5613475560615393,2.0048022184277348,0.6330359797375449,1.0389868199572287
2023,E02000575,Islington 022,Tech Belt & Midtown,4,2547.5,614801.7000000001,94.60875,31.275,210.446875,0.5156783733042919,0.042509106012630915,0.422232943000128,198583365.0,0.13339115055742923,2588.25,687077.4675,103.72,0.4828734515651355,0.04906064276224324,0.4494305763255513,207333575.0,0.10389480705568349,-0.015869485549342602,-0.09194499417541568,-0.11114727108643717,-0.04311998289165469,0.029496343501745736,0.03280492173915639,-0.006551536749612327,-0.027197633325423298,13.440203782294962,0.04779167828562972,-0.11800160499298294,0.0323560056957805,0.012812160284497092,-0.006260440181768907,-0.02715877429969241,0.422232943000128,0.28413472547024954
2023,E02000576,Islington 023,Tech Belt & Midtown,4,1288.5,504414.06999999995,121.84375,26.049374999999998,342.315,0.4650474261045896,0.07587406807524702,0.5587446998532419,159304517.5,0.20148595145836595,1283.5,544285.1224999999,163.1075,0.3812870651384971,0.0954741104095609,0.5472164723929422,153511081.25,0.1616718703305553,0.0038880297812245563,-0.2916700064457225,-0.07607573356462946,0.037044819981713654,0.03981408112781065,0.08376036096609252,-0.01960004233431388,0.01152822746029969,13.20723034804729,0.14304270520796478,0.3631762394662534,0.6738435200715381,0.44157770350613257,0.4054100420629722,0.5064557286776004,0.5356882449326426,0.690400088720636
2023,E02000588,Kensington and Chelsea 012,West End,4,472.25,61740.517499999994,68.4175,26.41875,183.95625,0.6211788748390392,0.015064671527130345,0.14884710512722266,33575325.0,0.184398010498242,514.0,78783.6625,66.6,0.6310481606303392,0.019657144320115883,0.18254014004931202,36214237.5,0.0596799043205046,-0.08471475907354623,0.026924062311871607,-0.24376524572498529,-0.07566092043034378,0.1247181061777374,-0.009869285791299975,-0.0045924727929855386,-0.03369303492208936,11.2744736185766,-0.28411154396742866,-0.40438114115265916,-0.5048775405552879,-0.05156142764221748,-0.3112329133293983,-0.4224694455750725,0.14884710512722266,-0.6948164106962389
2023,E02000590,Kensington and Chelsea 014,West End,4,181.75,18989.1875,42.92125,22.356875000000002,74.43625,0.7914132041518044,0.01909886243131206,0.32171973487277183,7863237.5,0.31353584245676636,221.25,27735.835,46.66875,0.7604486067721361,0.02259918804036451,0.31329417111428143,13006850.0,0.237100620974513,-0.19666116747441015,-0.08370773451193336,-0.37885552118562116,-0.5032777244535636,0.07643522148225335,0.03096459737966828,-0.0035003256090524494,0.008425563758490406,10.230516592190043,-0.8238054367492046,-0.13784682519885852,0.009187819591928319,-0.08744868519499577,-0.25997828188778266,-0.35603229289687255,0.304868607355791,-0.13612826480893953
2023,E02000594,Kensington and Chelsea 018,West End,4,89.75,15950.9275,79.525,36.5375,181.82875,0.5614488999483288,0.01617511082102744,0.12350795076486996,8148306.25,0.29137726070579434,101.75,20816.329999999998,96.225,0.5088641517212946,0.02025355596784168,0.16031562966390947,9360487.5,0.0731359649122807,-0.1254907969543161,-0.19061776153460191,-0.2662207968239429,-0.13868728889766466,0.21824129579351365,0.052584748227034184,-0.004078445146814241,-0.036807678899039506,9.943541091870314,-0.48069291652283447,0.11972099652305995,0.28136792514922093,-0.06845204714733347,-0.03701401049947176,-0.0670220918015337,0.12350795076486996,-0.7855518860431923
2023,E02000595,Kensington and Chelsea 019,West End,4,30.25,5682.8975,188.69,131.155625,235.38875000000002,0.10285547785547786,0.0,0.0,2079062.5,0.18223443223443225,36.0,7124.09,180.11,0.16666666666666666,0.0,0.0,2333750.0,0.09027777777777778,-0.1740227539792595,0.046537681450656516,-0.22602077279579544,-0.11555934491972575,0.09195665445665448,-0.0638111888111888,0.0,0.0,8.871377636636021,-0.7146655931389378,-0.45163430625184103,-1.1839622038199455,-0.2024671447017748,-0.6381823119781248,-0.84626699333062,0.0,-1.2278141834160115
2023,E02000619,Lambeth 002,Southbank,4,168.5,31089.894999999997,28.4975,15.76375,52.338750000000005,0.9409831301457379,0.006012767674438712,0.7902181930279162,5640603.75,0.11415108931872144,186.5,31599.105,25.6975,0.9302944051520902,0.005361968834454603,0.7770229276240761,5503427.5,0.26683498811514095,-0.10149548929145377,0.10342265322385652,-0.016245950633733068,0.024620027693641227,-0.15268389879641953,0.010688724993647702,0.0006507988399841094,0.013195265403840084,10.360915722354294,-0.3650114830042706,-0.5886816784803531,-0.24606891405688644,-0.22385197810989715,-0.3559035134128518,-0.4803722612718711,0.763827662220236,1.507331000342612
2023,E02000620,Lambeth 003,Southbank,4,219.25,52225.0725,52.95,27.125,176.9425,0.6566007579518027,0.02161714417503694,0.4222731655636045,24854300.0,0.15016496961317335,224.0,54885.7,57.13,0.6547085201793722,0.026905829596412557,0.4388281544274689,23743600.0,0.021583331127494058,-0.02143342060274738,-0.07598130068895566,-0.04969014533230888,0.0457177553207439,0.1285816384856793,0.0018922377724305273,-0.005288685421375616,-0.016554988863864417,10.91302633949616,0.020967934576011694,-0.1564613629076644,-0.35680952994375326,-0.028684326209282632,-0.13024682112117214,-0.1878720969556505,0.4222731655636045,0.28427875606276753
2023,E02000621,Lambeth 004,Southbank,4,41.75,14918.699999999999,130.1425,109.0875,238.29875,0.19973026651278886,0.04349955715397622,0.507037262432771,3911975.0,0.2612230362230362,44.5,22194.0475,171.7275,0.14376053252443546,0.0965214582631165,0.635185361680735,4366662.5,0.10690331875993642,-0.06378973787533009,-0.27727891419004735,-0.39720866268199423,-0.10995662578096364,0.1543197174630998,0.05596973398835339,-0.05302190110914028,-0.128148099247964,10.007624457387495,-0.1832319685676761,0.3285051951524448,0.32398214131867215,1.5397985947832382,0.5022634906716698,0.6319988683245216,0.507037262432771,0.5878054843740325
2023,E02000808,Southwark 002,Southbank,4,2404.5,669307.33,57.33,18.5875,197.905625,0.6172341453206606,0.04800656774766885,0.5430126141808886,199595182.5,0.08252744911127033,2505.0,767041.3725,64.20375,0.5949373944679136,0.058529282895211455,0.5804222214770026,193661438.75,0.06206767176528924,-0.040946752801247786,-0.11323757328470882,-0.13629739880322522,0.03017975440129823,0.02045977734598109,0.02229675085274696,-0.010522715147542605,-0.03740960729611398,13.550297323282406,-0.07310588490412609,-0.06670348663351976,-0.09993331463638777,0.14330254111514945,-0.024110036264721038,-0.05029573396270602,0.5430126141808886,0.7166274882562577
2023,E02000810,Southwark 004,Southbank,4,15.5,2882.5099999999998,113.1425,58.213750000000005,154.871875,0.4089285714285714,0.025,0.10577347698727826,474862.5,0.0,20.0,5185.1675,128.51,0.35,0.1,0.4231300238505042,396662.5,0.0,-0.25489224962879004,-0.1273586361305757,-0.5871407035190591,0.17993949526422137,0.0,0.05892857142857144,-0.07500000000000001,-0.3173565468632259,8.553750264072976,-1.1045376179573527,-0.03268299764012488,0.3612314969078602,2.2619848596200804,0.3714989352326158,0.46249955694038886,0.10577347698727829,-0.8490562116109243
2023,E02000812,Southwark 006,Southbank,4,389.5,145458.7475,47.14,18.381875,187.600625,0.6604265132975102,0.07839458567055645,0.6801187214477458,63008181.25,0.1325557798686725,403.25,138972.05,45.785000000000004,0.6699082678329633,0.07548778174423426,0.6836676839384073,56371662.5,0.08367235969478713,-0.03469285169451528,0.029165370948289564,0.04561969029984023,0.11129798477490734,0.048883420173885375,-0.00948175453545308,0.002906803926322185,-0.0035489624906615003,11.842035308422638,-0.042955813262000285,-0.40978090578994886,-0.49999883740155804,-0.2979828615337128,-0.312679604496805,-0.4243446720524433,0.6801187214477458,1.2075826179314533
2023,E02000815,Southwark 009,Southbank,4,133.25,25495.495000000003,32.3625,13.585625,121.48249999999999,0.6978970646999927,0.024556744647994566,0.5342992808809114,6386712.5,0.1521523589192762,120.5,24844.9,56.71000000000001,0.5809228650137741,0.016597796143250687,0.2376790426594647,6041812.5,0.31820046834989585,0.1005773101152443,-0.560950216948281,0.02584926979885558,0.05551561054569216,-0.16604810943061965,0.11697419968621858,0.007958948504743879,0.2966202382214467,10.120448027972799,0.609181948432965,1.0119265876188868,1.091978721468998,-0.4639930992992479,0.5622735395554005,0.7097849467290878,-0.05894119556198196,-1.4388732156298085
2023,E02000868,Tower Hamlets 005,Tech Belt & Midtown,4,38.75,4273.49,74.58375000000001,48.19875,108.00187500000001,0.6702503209242618,0.0,0.0,693925.0,0.18181818181818182,32.75,3353.6225000000004,68.275,0.6795343137254902,0.0,0.0,552512.5,0.0,0.16822779371809515,0.0883789877036602,0.24238971872881768,0.22788782793227813,0.18181818181818182,-0.00928399280122838,0.0,0.0,8.118094524446175,0.9353250857228481,-0.5524384535307559,-0.4975091780982313,-0.2024671447017748,-0.07927242265197848,-0.12179818717376276,0.0,-1.2278141834160115
2023,E02000869,Tower Hamlets 006,Tech Belt & Midtown,4,79.75,5890.2475,49.76375,28.95,88.098125,0.7743501998900646,0.0,0.0,917425.0,0.05885942760942761,88.25,6209.2075,48.86,0.824491444517882,0.0,0.0,817018.75,0.030791788856304986,-0.10127695414845224,0.018327741498110988,-0.05273525390031687,0.11590878830524198,0.028067638753122626,-0.05014124462781744,0.0,0.0,8.733949588217925,-0.36395792457643983,-0.3836708702034839,-1.0118687306032392,-0.2024671447017748,-0.4904911675212344,-0.6548271402379761,0.0,-1.2278141834160115
2023,E02000872,Tower Hamlets 009,Tech Belt & Midtown,4,117.25,9480.557499999999,41.225,23.70125,74.676875,0.8338659375529879,0.0017985611510791368,0.022822492106605745,1838667.5,0.14699879662786894,125.0,9923.1775,43.65625,0.8234051209150249,0.008145204851598128,0.10823386821895119,1849257.5,0.12516656441322627,-0.06400532997591243,-0.05730158801157268,-0.045630059953000346,-0.005743082686052622,0.02183223221464267,0.010460816637962944,-0.006346643700518992,-0.08541137611234545,9.202729230584831,-0.18427133858122438,-0.20146455894730889,-0.24893809479228468,0.006079505811034598,-0.15714862162744586,-0.2227426828380147,0.022822492106605738,-1.1460904747127865
2023,E02000873,Tower Hamlets 010,Tech Belt & Midtown,4,35.75,2393.0150000000003,18.43,11.08,27.415,0.8912776412776413,0.029484029484029485,0.4574501190081114,5526037.5,0.07647058823529412,27.25,2794.27,21.5075,0.7625320512820513,0.0396474358974359,0.3848537133078457,5303952.5,0.0,0.2714967480307635,-0.15442193983163424,-0.15501681462458197,0.04101871524208069,0.07647058823529412,0.12874558999559005,-0.010163406413406413,0.07259640570026571,7.935683981996961,1.4331849523559363,0.032517960371066856,1.2401709463789907,0.13149588604831897,0.7093424362885782,0.9004182314032063,0.31225730760757997,-0.10967050619729904
2023,E02000874,Tower Hamlets 011,Tech Belt & Midtown,4,153.0,6346.2525000000005,30.82875,19.970625,45.98625,0.9645679012345679,0.0,0.0,1611250.0,0.21301075268817204,148.25,6264.995,30.3425,0.966522798866656,0.0,0.0,1793075.0,0.09862836438923396,0.03153788351460073,0.015898326153936222,0.01288669094969852,-0.10692174781322132,0.11438238829893808,-0.001954897632088115,0.0,0.0,8.74289267355459,0.2763427137511361,-0.37781791856103203,-0.4052418340422539,-0.2024671447017748,-0.17729604588848114,-0.2488581277071794,0.0,-1.2278141834160115
2023,E02000876,Tower Hamlets 013,Tech Belt & Midtown,4,176.0,14165.38,23.0,13.50125,43.265625,0.8991772836793874,0.007012756995225439,0.3910499432021926,3141315.0,0.29938751450514234,164.75,9952.7275,25.544999999999998,0.8730309442632166,0.006431786120172506,0.14148473735489794,1065861.25,0.4847893400132206,0.06605482165553511,-0.10494738685361157,0.3529543253988145,1.080858344263601,-0.18540182550807827,0.02614633941617084,0.000580970875052933,0.24956520584729466,9.205702383114497,0.442748952042251,-0.08667621809933043,-0.05147012726355248,-0.22155747586813243,0.02076128270280892,0.007867257073797774,-0.10808046849239672,-1.6148331243065275
2023,E02000878,Tower Hamlets 015,Tech Belt & Midtown,4,1412.25,273364.075,31.375,16.100625,67.303125,0.822046998873114,0.028919726420511736,0.6321020234653326,71483281.25,0.22488876868739976,1442.0,275181.55000000005,33.58875,0.8101741576950845,0.027472543873697994,0.6178139179799008,76252876.25,0.17675062988455964,-0.02084686163952295,-0.06817979202342972,-0.0066265468824376296,-0.06459154240111839,0.048138138802840125,0.011872841178029558,0.0014471825468137418,0.014288105485431801,12.525189974600694,0.02379573668892158,-0.17525677105678145,-0.23116185488174573,-0.2500206370766379,-0.15816088158156089,-0.22405479195342556,0.603525812494469,0.9333156119098591
2023,E02000879,Tower Hamlets 016,Tech Belt & Midtown,4,45.5,3447.9325,30.24875,17.951875,60.080625,0.7972069597069598,0.0,0.0,817825.0,0.08311677061677061,42.5,2748.92,30.5325,0.8152777777777778,0.0,0.0,559500.0,0.07346491228070175,0.06820825002653357,-0.009336828754095897,0.2265666687754973,0.3796048495327868,0.009651858336068866,-0.018070818070818007,0.0,0.0,7.9193270993283775,0.45313063517950036,-0.317021339778961,-0.6081281578766158,-0.2024671447017748,-0.1686215017944628,-0.2376140314337616,0.0,-1.2278141834160115
2023,E02000880,Tower Hamlets 017,Tech Belt & Midtown,4,163.0,12403.0075,20.345,11.468125,62.120625000000004,0.8117638782450426,0.001201923076923077,0.04531191146744799,2426000.0,0.4109052677961049,173.25,15083.1975,20.497500000000002,0.8364925080599356,0.005839553283573731,0.20194565561131694,1862075.0,0.20784991601234423,-0.060985437263250314,-0.007467746034542584,-0.19564239238699083,0.26455235320856846,0.2030553517837607,-0.02472862981489299,-0.004637630206650654,-0.15663374414386894,9.62140295163647,-0.16971242885681595,-0.3215243370945575,-0.6919445898745309,-0.050077583927324344,-0.3083147349383072,-0.4186868515370686,0.04531191146744801,-1.0655594464550016
