MSOA21CD,MSOA21NM,retail_units_2019,total_rateable_value_2019,median_rateable_value_2019,total_floor_area_2019,median_floor_area_2019,vacancy_proxy_2019,retail_units,total_rateable_value,median_rateable_value,total_floor_area,median_floor_area,vacancy_proxy,retail_units_pct_change_2019,total_rateable_value_pct_change_2019,median_rateable_value_pct_change_2019,total_floor_area_pct_change_2019,median_floor_area_pct_change_2019,vacancy_proxy_change_2019
E02000307,Enfield 031,63,580650.0,10000.0,4498.3,65.2,0.0,62.666666666666664,601116.6666666666,10458.333333333334,4360.376666666667,65.0,0.0,-0.005291005291005291,0.03524785441602801,0.04583333333333334,-0.030661212754448008,-0.0030674846625766577,0.0
E02000308,Enfield 032,65,1445050.0,9900.0,9660.15,62.84,0.0,63.333333333333336,1359166.6666666667,10566.666666666666,10448.0,68.025,0.0,-0.025641025641025644,-0.059432776259183646,0.06734006734006734,0.08155670460603617,0.08251113940165503,0.0
E02000309,Enfield 033,201,11107825.0,13500.0,77316.71,89.81,0.0,219.66666666666666,9256251.666666666,13708.333333333334,75786.59,83.50999999999999,0.0,0.09286898839137646,-0.16669089883332996,0.015432098765432098,-0.01979028854176555,-0.07014809041309439,0.0
E02000311,Enfield 035,71,941750.0,12250.0,5109.8,65.22,0.0,72.0,1074246.6666666667,13500.0,5963.233333333334,66.76,0.0,0.014084507042253521,0.1406919741615786,0.10204081632653061,0.16701893094315493,0.023612388837779923,0.0
E02000312,Enfield 036,138,3007950.0,12750.0,16259.7,72.45,0.0,138.33333333333334,3158600.0,14000.0,16362.19,73.35,0.0,0.0024154589371980684,0.050083944214498244,0.09803921568627451,0.00630331432929258,0.012422360248447084,0.0
E02000313,Greenwich 001,6,53025.0,8200.0,429.34,62.2,0.0,6.0,63708.333333333336,9816.666666666666,429.34,62.20000000000001,0.0,0.0,0.20147729058620148,0.19715447154471544,0.0,0.0,0.0
E02000314,Greenwich 002,47,4434510.0,20875.0,30519.19,223.64,0.0851063829787234,49.666666666666664,4364053.333333333,24083.333333333332,33350.18,188.51999999999998,0.099249816345647,0.05673758865248227,-0.015888264242648376,0.15369261477045906,0.09276098087793296,-0.15703809694151308,0.0141434333669236
E02000315,Greenwich 003,25,2618100.0,7400.0,12090.99,66.14,0.2,33.333333333333336,2453583.3333333335,8966.666666666666,16816.986666666668,67.76333333333334,0.058651847835908495,0.3333333333333333,-0.06283819054530639,0.2117117117117117,0.3908692891704209,0.02454389678459835,-0.1413481521640915
E02000317,Greenwich 005,29,352950.0,7500.0,3262.2,73.05,0.1379310344827586,28.666666666666668,351216.6666666667,8000.0,3344.093333333333,73.05,0.13810131971051506,-0.011494252873563218,-0.0049109883364027,0.06666666666666667,0.02510371324055344,0.0,0.00017028522775647723
E02000318,Greenwich 006,166,2068600.0,9400.0,17059.87,66.955,0.036144578313253,172.66666666666666,2201950.0,10133.333333333334,17378.86,65.86666666666667,0.0320261463396879,0.040160642570281124,0.06446388862032293,0.07801418439716312,0.018698266751153533,-0.016254698429293238,-0.004118431973565096
E02000319,Greenwich 007,58,515725.0,7400.0,4337.4,58.035,0.0344827586206896,61.0,631975.0,8400.0,4524.633333333333,57.07333333333333,0.016666666666666666,0.05172413793103448,0.22541082941490134,0.13513513513513514,0.043167181568066954,-0.016570460354383757,-0.017816091954022933
E02000320,Greenwich 008,21,194500.0,6600.0,2023.99,56.1,0.0952380952380952,22.0,196600.0,7233.333333333333,2248.693333333333,65.03333333333333,0.045634920634920605,0.047619047619047616,0.010796915167095114,0.09595959595959595,0.11101998198278316,0.1592394533571004,-0.0496031746031746
E02000321,Greenwich 009,16,134550.0,5150.0,943.85,52.23,0.125,15.333333333333334,116766.66666666667,5833.333333333333,943.85,52.23,0.043055555555555534,-0.041666666666666664,-0.1321689582559148,0.13268608414239483,0.0,0.0,-0.08194444444444447
E02000323,Greenwich 011,168,4905375.0,7500.0,29118.56,68.68,0.0476190476190476,174.0,3930591.6666666665,8616.666666666666,29395.006666666668,64.81,0.0379790498494267,0.03571428571428572,-0.1987173933355418,0.14888888888888888,0.009493830280984559,-0.056348281887012325,-0.009639997769620904
E02000324,Greenwich 012,54,479875.0,7150.0,4198.86,58.85,0.1111111111111111,54.666666666666664,510900.0,7966.666666666667,4521.176666666667,58.63333333333333,0.08479722402949463,0.012345679012345678,0.06465225319093514,0.1142191142191142,0.07676289913611485,-0.003681676578872792,-0.02631388708161647
E02000326,Greenwich 014,35,263800.0,6600.0,2773.64,61.97,0.0857142857142857,34.0,323350.0,9033.333333333334,2743.9166666666665,61.84166666666667,0.0589225589225589,-0.02857142857142857,0.22573919636087947,0.3686868686868687,-0.010716363094465525,-0.002070894518853198,-0.0267917267917268
E02000327,Greenwich 015,10,108900.0,7550.0,1297.55,79.215,0.1,11.666666666666666,132200.0,5733.333333333333,1541.75,77.7,0.027777777777777766,0.16666666666666666,0.21395775941230485,-0.24061810154525387,0.18820084004469964,-0.01912516568831661,-0.07222222222222224
E02000328,Greenwich 016,34,361450.0,9900.0,3362.81,59.255,0.0294117647058823,32.0,406833.3333333333,11800.0,3017.8700000000003,58.86833333333333,0.052814674256799456,-0.05882352941176471,0.1255590906994974,0.19191919191919193,-0.102574929894939,-0.006525469018085734,0.023402909550917162
E02000329,Greenwich 017,15,210150.0,6100.0,5209.49,111.0,0.0,15.333333333333334,222766.66666666666,6550.0,5249.86,94.0,0.019607843137254898,0.022222222222222223,0.060036481878023636,0.07377049180327869,0.0077493190312295825,-0.15315315315315314,0.019607843137254898
E02000331,Greenwich 019,56,595820.0,8400.0,4300.5,44.9,0.3214285714285714,53.666666666666664,563200.0,8516.666666666666,3340.0833333333335,44.876666666666665,0.292262768677863,-0.041666666666666664,-0.05474807827867476,0.013888888888888888,-0.22332674495213736,-0.0005196733481810927,-0.029165802750708385
E02000332,Greenwich 020,7,99000.0,9400.0,346.26,63.9,0.0,7.0,86333.33333333333,10633.333333333334,346.26,63.9,0.0,0.0,-0.12794612794612795,0.13120567375886524,0.0,0.0,0.0
E02000333,Greenwich 021,49,1464200.0,16500.0,7680.91,88.95,0.0204081632653061,48.333333333333336,1445200.0,16166.666666666666,7680.413333333334,92.64999999999999,0.03443877551020407,-0.013605442176870748,-0.012976369348449665,-0.020202020202020204,-6.466247705887596e-05,0.041596402473299585,0.014030612244897966
E02000334,Greenwich 022,8,46850.0,4900.0,650.24,69.85,0.25,8.0,63583.333333333336,7000.0,650.24,69.85,0.08333333333333333,0.0,0.35716826752045533,0.4285714285714286,0.0,0.0,-0.16666666666666666
E02000335,Greenwich 023,31,235450.0,7950.0,2149.13,50.99,0.032258064516129,28.0,251383.33333333334,8366.666666666666,2000.78,58.85666666666666,0.023456790123456767,-0.09677419354838708,0.06767183407659093,0.05241090146750524,-0.06902793223304317,0.1542786167222331,-0.008801274392672231
E02000337,Greenwich 025,12,770275.0,7100.0,10478.740000000002,84.7,0.0,15.333333333333334,788675.0,7666.666666666667,12380.513333333334,87.7,0.19583333333333333,0.27777777777777773,0.023887572620168118,0.07981220657276995,0.1814887413308596,0.03541912632821723,0.19583333333333333
E02000339,Greenwich 027,173,3787100.0,10250.0,34132.4,78.0,0.0462427745664739,176.0,3957210.0,11083.333333333334,34480.44,77.86666666666666,0.020817369093231133,0.017341040462427747,0.044918275197380585,0.08130081300813008,0.010196763192743504,-0.0017094017094017337,-0.025425405473242773
E02000340,Greenwich 028,184,5818275.0,13500.0,38782.77,78.38,0.0978260869565217,188.33333333333334,5694666.666666667,14041.666666666666,39060.473333333335,78.57,0.04372426313669617,0.023550724637681163,-0.021244842042243334,0.040123456790123455,0.007160482176320464,0.00242408777749429,-0.054101823819825534
E02000341,Greenwich 029,23,363175.0,4650.0,2851.84,52.605,0.1304347826086956,22.0,393141.6666666667,5433.333333333333,2845.06,52.50333333333333,0.0734126984126984,-0.043478260869565216,0.08251302172965283,0.16845878136200718,-0.0023774124775584743,-0.0019326426512055238,-0.05702208419599719
E02000342,Greenwich 030,54,492150.0,8600.0,3916.48,62.57,0.0,52.0,516783.3333333333,9066.666666666666,3922.876666666667,62.593333333333334,0.0,-0.037037037037037035,0.05005249077178368,0.054263565891472874,0.0016332693302829788,0.0003729156677854152,0.0
E02000343,Greenwich 031,46,387850.0,7100.0,3246.62,64.005,0.0434782608695652,48.0,425580.0,7666.666666666667,3653.27,66.40833333333333,0.07385730211817167,0.043478260869565216,0.09727987624081474,0.07981220657276995,0.12525334039708994,0.03754914980600479,0.030379041248606464
E02000344,Greenwich 032,44,652350.0,8500.0,6356.22,59.625,0.0681818181818181,41.333333333333336,662800.0,9000.0,6174.076666666667,60.22666666666667,0.040133779264214,-0.06060606060606061,0.016019008201119032,0.0588235294117647,-0.028655920237709475,0.010090845562543636,-0.02804803891760409
E02000345,Hackney 001,114,2750250.0,16500.0,15160.36,67.05000000000001,0.0,118.0,3010358.3333333335,17666.666666666668,15232.26,66.59,0.0,0.03508771929824561,0.09457625064388087,0.0707070707070707,0.0047426314414696635,-0.006860551826994898,0.0
E02000346,Hackney 002,35,836200.0,17125.0,3719.42,61.57,0.0,35.666666666666664,1000200.0,17625.0,3775.7066666666665,63.156666666666666,0.0,0.019047619047619046,0.19612532886869172,0.029197080291970805,0.015133183847660764,0.025770126143684683,0.0
E02000347,Hackney 003,24,301100.0,12000.0,2268.86,98.1,0.0,25.333333333333332,319833.3333333333,12333.333333333334,2316.2733333333335,94.56666666666668,0.0,0.05555555555555555,0.06221631794531163,0.027777777777777776,0.020897425726282542,-0.036017669045191866,0.0
E02000348,Hackney 004,35,1355330.0,9700.0,6640.3,65.45,0.0,33.333333333333336,1481510.0,10750.0,6955.256666666667,65.76666666666667,0.0,-0.047619047619047616,0.09309909763673792,0.10824742268041236,0.04743108996079493,0.004838298955946029,0.0
E02000350,Hackney 006,124,1497050.0,10625.0,8565.94,58.6,0.0,141.66666666666666,1704300.0,11333.333333333334,9521.96,55.403333333333336,0.0,0.1424731182795699,0.13843892989546105,0.06666666666666667,0.11160713243380167,-0.054550625711035285,0.0
E02000351,Hackney 007,96,1523725.0,14750.0,8054.68,62.795,0.0,95.66666666666667,1706815.0,14500.0,7958.643333333333,62.826666666666675,0.0,-0.0034722222222222225,0.12015947759602291,-0.01694915254237288,-0.011923089019882462,0.0005042864346949007,0.0
E02000352,Hackney 008,24,669850.0,20125.0,2194.92,58.29,0.0,25.666666666666668,796366.6666666666,22833.333333333332,2470.2766666666666,60.5,0.0,0.06944444444444443,0.18887313080042797,0.13457556935817808,0.1254518008249351,0.03791387888145481,0.0
E02000353,Hackney 009,304,6330675.0,18500.0,29053.21,78.82,0.0,303.3333333333333,6666971.666666667,20166.666666666668,28944.303333333333,77.87833333333333,0.0,-0.0021929824561403495,0.05312177084855354,0.0900900900900901,-0.0037485244028685936,-0.011947052355578061,0.0
E02000354,Hackney 010,98,1158525.0,11500.0,6533.14,61.225,0.0,90.66666666666667,1211168.3333333333,12416.666666666666,6248.579999999999,61.52333333333333,0.0,-0.07482993197278913,0.04543996317156154,0.07971014492753624,-0.04355639095442626,0.00487273717163466,0.0
E02000355,Hackney 011,143,1659900.0,9900.0,9979.62,57.78,0.0,141.0,1749733.3333333333,10583.333333333334,10234.596666666666,58.68333333333334,0.0,-0.013986013986013986,0.05411972608791694,0.06902356902356903,0.02554973703073525,0.015634014076381642,0.0
E02000356,Hackney 012,105,1248950.0,11500.0,6318.28,58.95,0.0,104.0,1234190.0,11583.333333333334,6395.84,58.43166666666667,0.0,-0.009523809523809525,-0.011817927058729333,0.007246376811594203,0.012275492697379682,-0.008792762227876769,0.0
E02000357,Hackney 013,12,142350.0,8250.0,925.68,52.9,0.0,12.0,141556.66666666666,8050.0,925.68,52.9,0.0,0.0,-0.005573117901885025,-0.024242424242424242,0.0,0.0,0.0
E02000358,Hackney 014,205,3416135.0,15750.0,18424.15,73.2,0.0,195.66666666666666,3882848.3333333335,17916.666666666668,18370.670000000002,76.15500000000002,0.0,-0.04552845528455285,0.13662028383929012,0.13756613756613756,-0.0029027119297227156,0.04036885245901644,0.0
E02000359,Hackney 015,78,988325.0,10500.0,6749.9400000000005,69.15,0.0,78.66666666666667,1019591.6666666666,11333.333333333334,6588.906666666667,67.91000000000001,0.0,0.008547008547008546,0.03163601716709247,0.07936507936507936,-0.0238570021856985,-0.01793203181489522,0.0
E02000360,Hackney 016,103,1414400.0,9300.0,7874.41,50.74,0.0,108.0,1649585.0,10725.0,8289.733333333334,50.913333333333334,0.0,0.04854368932038835,0.1662789875565611,0.1532258064516129,0.05274342247017027,0.003416108264354198,0.0
E02000361,Hackney 017,301,8112950.0,17750.0,44308.66,73.91499999999999,0.0,313.0,8474791.666666666,17833.333333333332,45116.753333333334,73.78,0.0,0.03986710963455149,0.04460050495401385,0.004694835680751173,0.018237819273553533,-0.0018264222417640659,0.0
E02000362,Hackney 018,76,1137580.0,11250.0,9468.18,76.81,0.0,93.33333333333333,1702660.0,11291.666666666666,10269.333333333334,61.59166666666667,0.0,0.2280701754385965,0.4967386909052551,0.0037037037037037043,0.0846153467016188,-0.19812958382155102,0.0
E02000363,Hackney 019,95,2193650.0,11875.0,10863.48,60.0,0.0,92.33333333333333,2053016.6666666667,12450.0,10385.73,60.0,0.0,-0.028070175438596492,-0.06410928513360532,0.04842105263157895,-0.0439776204310221,0.0,0.0
E02000364,Hackney 020,204,6372125.0,12125.0,25075.76,34.89,0.0,206.66666666666666,6256475.0,13333.333333333334,26979.543333333335,35.815,0.0,0.013071895424836602,-0.018149361476744414,0.09965635738831614,0.07592126154235546,0.026511894525652033,0.0
E02000366,Hackney 022,103,1816650.0,13750.0,7216.1,64.0,0.0,99.33333333333333,1853343.3333333333,14500.0,7178.91,63.99,0.0,-0.03559870550161812,0.02019835044358205,0.05454545454545454,-0.005153753412508211,-0.0001562500000000059,0.0
E02000367,Hackney 023,235,4954180.0,14000.0,24506.93,67.39500000000001,0.0,274.0,6154020.0,14683.333333333334,28870.710000000003,68.53,0.0,0.16595744680851063,0.24218740538292916,0.04880952380952381,0.1780631029672015,0.016841011944506133,0.0
E02000368,Hackney 024,66,648500.0,9400.0,4811.53,67.55,0.0,64.0,670133.3333333334,10183.333333333334,4694.58,68.48333333333333,0.0,-0.030303030303030304,0.03335903366743768,0.08333333333333333,-0.024306197820651607,0.013816925734024097,0.0
E02000369,Hackney 025,171,2355980.0,9750.0,14942.67,60.695,0.0,174.66666666666666,2921336.6666666665,11416.666666666666,15641.996666666668,65.06666666666666,0.0,0.021442495126705652,0.2399666663836988,0.17094017094017092,0.046800649861548645,0.07202680067001677,0.0
E02000370,Hackney 026,55,1275150.0,10250.0,4893.34,59.65,0.0,53.666666666666664,1072766.6666666667,9666.666666666666,4592.876666666666,51.13666666666666,0.0,-0.024242424242424242,-0.15871335398449857,-0.056910569105691054,-0.06140250490121957,-0.1427214305671975,0.0
E02000372,Hammersmith and Fulham 001,106,1245150.0,10500.0,10567.39,66.08,0.1037735849056603,109.33333333333333,1892383.3333333333,11250.0,12621.096666666666,73.95333333333333,0.09012960414107807,0.031446540880503145,0.519803504263208,0.07142857142857142,0.1943437941314428,0.11914850686037122,-0.01364398076458223
E02000373,Hammersmith and Fulham 002,15,263750.0,12000.0,1303.93,58.2,0.0,15.0,271316.6666666667,12333.333333333334,1303.93,58.20000000000001,0.06666666666666664,0.0,0.028688783570300153,0.027777777777777776,0.0,0.0,0.06666666666666664
E02000374,Hammersmith and Fulham 003,28,394150.0,12500.0,1903.32,64.66499999999999,0.0714285714285714,26.0,372683.3333333333,13250.0,1810.5833333333333,64.66499999999999,0.023809523809523798,-0.07142857142857142,-0.05446319083259334,0.06,-0.04872363379077959,0.0,-0.047619047619047596
E02000375,Hammersmith and Fulham 004,534,139996675.0,174000.0,202305.33,137.1,0.1048689138576779,575.3333333333334,103110148.33333333,125400.0,214264.0266666667,141.68333333333334,0.17549158918336674,0.07740324594257178,-0.2634814481605843,-0.2793103448275862,0.0591121186311141,0.033430585946997396,0.07062267532568883
E02000376,Hammersmith and Fulham 005,291,6888255.0,19000.0,27169.81,83.4,0.0687285223367697,394.0,7519151.666666667,15458.333333333334,28493.710000000003,62.711666666666666,0.05662595610916019,0.3539518900343643,0.0915902019693909,-0.18640350877192982,0.04872687736866762,-0.2480615507593925,-0.012102566227609496
E02000377,Hammersmith and Fulham 006,144,2646925.0,13000.0,13379.7,70.45,0.1180555555555555,141.33333333333334,2656625.0,13708.333333333334,13314.279999999999,71.61,0.07982717274456297,-0.018518518518518517,0.003664629711835432,0.05448717948717949,-0.0048894967749651096,0.016465578424414498,-0.038228382810992535
E02000378,Hammersmith and Fulham 007,114,4511200.0,18250.0,25361.99,87.57499999999999,0.1140350877192982,112.0,4297666.666666667,18708.333333333332,23186.696666666667,90.3,0.09236421612519034,-0.017543859649122806,-0.04733404267896199,0.02511415525114155,-0.08576982063841736,0.03111618612617766,-0.021670871594107865
E02000379,Hammersmith and Fulham 008,16,280475.0,11350.0,1678.13,39.0,0.0,16.666666666666668,293825.0,9600.0,1758.5033333333333,39.0,0.0,0.041666666666666664,0.047597825118103225,-0.15418502202643172,0.04789458107139095,0.0,0.0
E02000380,Hammersmith and Fulham 009,74,1266310.0,12625.0,6278.11,69.6,0.1351351351351351,70.66666666666667,1259606.6666666667,14250.0,5847.316666666667,69.6,0.15968142055098575,-0.04504504504504505,-0.005293595828299022,0.12871287128712872,-0.06861831559710371,0.0,0.024546285415850643
E02000381,Hammersmith and Fulham 010,118,3634775.0,14500.0,18501.03,70.1,0.1186440677966101,113.0,3629441.6666666665,15458.333333333334,15568.88,70.46666666666665,0.11754519989814104,-0.0423728813559322,-0.0014673076967166691,0.06609195402298851,-0.1584857707922207,0.0052306229196386516,-0.0010988678984690664
E02000382,Hammersmith and Fulham 011,144,3705300.0,19000.0,16732.29,81.41,0.1388888888888889,148.66666666666666,3741880.0,18333.333333333332,15872.123333333331,80.55333333333334,0.112120714057435,0.032407407407407406,0.009872345019296682,-0.03508771929824561,-0.05140758776393834,-0.010522867788559877,-0.026768174831453898
E02000383,Hammersmith and Fulham 012,129,2820575.0,15625.0,12473.96,76.25,0.1007751937984496,138.0,2989708.3333333335,15666.666666666666,13862.413333333332,76.65666666666665,0.10862712851612016,0.06976744186046512,0.059964132608894764,0.0026666666666666666,0.11130814379181385,0.005333333333333266,0.007851934717670572
E02000384,Hammersmith and Fulham 013,310,20782030.0,43875.0,63564.54,91.35,0.0967741935483871,296.6666666666667,18860126.666666668,38500.0,69150.50333333334,92.34166666666665,0.1455812086047453,-0.04301075268817204,-0.0924790953209736,-0.12250712250712252,0.08787860862885709,0.010855683269476404,0.048807015056358205
E02000385,Hammersmith and Fulham 014,58,1202250.0,17750.0,4314.06,75.03,0.1034482758620689,60.666666666666664,1264983.3333333333,18741.666666666668,4368.263333333333,74.1,0.049283154121863765,0.04597701149425287,0.052179940389547375,0.055868544600938964,0.012564343874061233,-0.012395041983206808,-0.05416512174020513
E02000386,Hammersmith and Fulham 015,106,1813750.0,14000.0,8821.83,66.49,0.1226415094339622,108.66666666666667,4343150.0,14500.0,16835.170000000002,69.155,0.10054152470852994,0.025157232704402514,1.3945692625775328,0.03571428571428571,0.9083534822140078,0.040081215220333984,-0.022099984725432262
E02000387,Hammersmith and Fulham 016,39,536150.0,10750.0,2778.4,62.95,0.1282051282051282,38.666666666666664,548716.6666666666,11083.333333333334,2470.39,60.958333333333336,0.0513157894736842,-0.008547008547008546,0.02343871429015512,0.031007751937984496,-0.11085876763604958,-0.03163886682552294,-0.076889338731444
E02000388,Hammersmith and Fulham 017,234,9916250.0,26375.0,36990.59,100.9,0.1367521367521367,238.33333333333334,9900400.0,27458.333333333332,36709.1,100.90000000000002,0.13561282168117264,0.01851851851851852,-0.0015983864868271771,0.04107424960505529,-0.00760977318826215,0.0,-0.0011393150709640791
E02000389,Hammersmith and Fulham 018,109,2943750.0,17375.0,9341.28,75.4,0.1376146788990825,112.0,3107233.3333333335,18666.666666666668,10057.433333333334,75.29,0.08554243987775197,0.027522935779816515,0.05553573956121727,0.07434052757793765,0.076665439140389,-0.0014588859416445547,-0.052072239021330534
E02000390,Hammersmith and Fulham 019,137,2257850.0,13250.0,10822.09,65.47999999999999,0.0948905109489051,129.66666666666666,2116725.0,13583.333333333334,9797.58,58.68666666666667,0.07794644380010227,-0.0535279805352798,-0.0625041521801714,0.02515723270440252,-0.0946684050862634,-0.10374669110160852,-0.016944067148802835
E02000391,Hammersmith and Fulham 020,190,9236890.0,32375.0,22296.35,98.2,0.0894736842105263,209.0,8947496.666666666,31291.666666666668,22753.906666666666,92.45166666666667,0.11121351766513055,0.09999999999999999,-0.031330169930932746,-0.03346203346203346,0.020521595089181346,-0.05853699932111339,0.021739833454604233
E02000392,Hammersmith and Fulham 021,277,10729575.0,27375.0,38285.44,90.63,0.0613718411552346,275.0,10966875.0,29166.666666666668,37488.04,88.94166666666668,0.059109399406172,-0.0072202166064981935,0.022116439840347824,0.0654490106544901,-0.020827761154109798,-0.018628857258449996,-0.0022624417490626006
E02000393,Hammersmith and Fulham 022,66,823400.0,12125.0,4525.4800000000005,61.35,0.1363636363636363,66.66666666666667,953500.0,13250.0,4834.543333333334,63.916666666666664,0.07933820873961717,0.010101010101010102,0.1580034005343697,0.09278350515463918,0.06829404468328948,0.041836457484379225,-0.05702542762401913
E02000394,Hammersmith and Fulham 023,152,10469580.0,42625.0,73604.45,87.93,0.125,171.0,12179303.333333334,50708.333333333336,51843.77333333334,89.12166666666667,0.10325933026863326,0.125,0.16330390840256567,0.1896383186705767,-0.29564349256962946,0.013552447022252506,-0.021740669731366735
E02000395,Hammersmith and Fulham 024,158,3627395.0,18125.0,14930.0,79.63,0.0886075949367088,165.33333333333334,3868501.6666666665,19041.666666666668,15588.063333333334,78.25,0.0805007760572396,0.04641350210970464,0.06646826901031365,0.05057471264367816,0.044076579593659314,-0.017330151952781498,-0.008106818879469213
E02000396,Hammersmith and Fulham 025,106,4253300.0,22250.0,31822.95,87.89,0.1415094339622641,102.33333333333333,2971833.3333333335,23000.0,17851.343333333334,85.41833333333334,0.10611280594712107,-0.03459119496855346,-0.30128762764598466,0.033707865168539325,-0.43904184453882084,-0.0281222740546896,-0.035396628015143025
E02000397,Haringey 001,114,1170125.0,9250.0,7706.42,49.5,0.0,111.66666666666667,1109658.3333333333,8616.666666666666,7391.276666666666,47.98,0.0173031182205494,-0.02046783625730994,-0.05167539080582558,-0.06846846846846848,-0.04089360991658042,-0.03070707070707072,0.0173031182205494
E02000398,Haringey 002,45,295050.0,5900.0,2875.05,60.13,0.0,45.0,384016.6666666667,6633.333333333333,4860.473333333334,59.699999999999996,0.0666886253842775,0.0,0.30153081398632997,0.12429378531073447,0.6905700190721321,-0.0071511724596707476,0.0666886253842775
E02000400,Haringey 004,46,1395100.0,15125.0,12364.75,73.79,0.0,48.0,1470966.6666666667,15708.333333333334,13003.89,74.55000000000001,0.013605442176870734,0.043478260869565216,0.05438080902205337,0.03856749311294766,0.05169049111385183,0.010299498577042964,0.013605442176870734
E02000401,Haringey 005,48,322850.0,5500.0,2692.19,38.64,0.0,48.666666666666664,452916.6666666667,6633.333333333333,2998.943333333333,38.949999999999996,0.0,0.013888888888888888,0.40287026999122394,0.20606060606060606,0.1139419332711782,0.00802277432712215,0.0
E02000402,Haringey 006,6,46200.0,7800.0,289.11,35.504999999999995,0.0,6.0,54433.333333333336,8833.333333333334,289.11,35.504999999999995,0.0,0.0,0.17821067821067824,0.13247863247863248,0.0,0.0,0.0
E02000403,Haringey 007,70,1001650.0,12750.0,4869.36,63.555,0.0142857142857142,74.66666666666667,949881.6666666666,11583.333333333334,7701.013333333333,61.93166666666667,0.012658227848101266,0.06666666666666667,-0.05168305629045408,-0.09150326797385622,0.5815247452095006,-0.025542181312773703,-0.001627486437612934
E02000404,Haringey 008,77,1026550.0,11000.0,6125.6,56.105,0.0259740259740259,73.33333333333333,954050.0,10833.333333333334,5988.593333333333,57.69333333333333,0.0178571428571428,-0.047619047619047616,-0.07062490867468706,-0.015151515151515152,-0.0223662443951069,0.02831001396191669,-0.008116883116883099
E02000405,Haringey 009,62,932050.0,10750.0,9247.14,65.75,0.0161290322580645,60.666666666666664,849133.3333333334,10416.666666666666,8990.82,65.40333333333334,0.0205128205128205,-0.02150537634408602,-0.08896160792518283,-0.031007751937984496,-0.027718840636131725,-0.005272496831432153,0.004383788254756001
E02000406,Haringey 010,49,532700.0,9900.0,3057.27,45.67,0.0408163265306122,49.0,493190.0,9200.0,3143.9733333333334,46.61333333333334,0.02042483660130717,0.0,-0.07416932607471373,-0.0707070707070707,0.028359723980326688,0.02065542661119625,-0.02039148992930503
E02000407,Haringey 011,154,2454775.0,12500.0,13757.21,63.025,0.0129870129870129,154.66666666666666,2501930.0,14166.666666666666,13001.956666666667,62.935,0.017082549448773066,0.004329004329004329,0.019209499852328626,0.13333333333333333,-0.054898728254735685,-0.0014280047600158457,0.004095536461760168
E02000408,Haringey 012,107,2819000.0,16500.0,17697.29,77.035,0.0186915887850467,104.66666666666667,2984873.3333333335,18083.333333333332,17569.09,77.28666666666668,0.018657159833630366,-0.021806853582554516,0.05884119664183516,0.09595959595959597,-0.007244046969903273,0.003266913307803916,-3.442895141633299e-05
E02000409,Haringey 013,29,415175.0,11000.0,2309.48,61.975,0.0,30.0,457958.3333333333,12833.333333333334,2466.58,62.66,0.0222222222222222,0.034482758620689655,0.10304891511611569,0.16666666666666666,0.06802397076398146,0.011052843888664706,0.0222222222222222
E02000410,Haringey 014,84,2850000.0,32250.0,12263.16,97.315,0.0357142857142857,81.66666666666667,2555983.3333333335,30000.0,10916.4,95.85833333333333,0.07038250076224757,-0.027777777777777776,-0.10316374269005847,-0.06976744186046512,-0.10982161204779195,-0.014968572847625377,0.034668215047961866
E02000411,Haringey 015,32,523410.0,5500.0,4327.71,51.36,0.09375,29.666666666666668,412736.6666666667,7100.0,3841.2100000000005,53.34,0.040598290598290565,-0.07291666666666667,-0.21144673073371414,0.2909090909090909,-0.11241511099403606,0.038551401869158904,-0.053151709401709435
E02000412,Haringey 016,430,26192650.0,43500.0,114492.03,85.38,0.0093023255813953,439.3333333333333,21211083.333333332,32000.0,104487.47666666667,83.28500000000001,0.032799522909836766,0.021705426356589147,-0.19018948699985172,-0.26436781609195403,-0.08738209404910835,-0.0245373623799484,0.023497197328441466
E02000413,Haringey 017,37,815800.0,22250.0,2627.23,75.4,0.027027027027027,35.333333333333336,727766.6666666666,21333.333333333332,2548.33,73.1,0.0,-0.04504504504504505,-0.10791043556427231,-0.04119850187265917,-0.03003163027218785,-0.030503978779841,-0.027027027027027
E02000414,Haringey 018,48,413100.0,8300.0,3159.99,54.695,0.0,47.333333333333336,516600.0,10633.333333333334,3094.9666666666667,55.025,0.0,-0.013888888888888888,0.25054466230936817,0.28112449799196787,-0.020577069336717234,0.006033458268580278,0.0
E02000415,Haringey 019,109,1407675.0,10750.0,7574.1,48.46,0.0091743119266055,105.0,1550431.6666666667,13208.333333333334,7220.263333333333,48.01666666666667,0.025000730161511702,-0.03669724770642202,0.1014130865907732,0.22868217054263565,-0.0467166616055593,-0.009148438574769558,0.0158264182349062
E02000416,Haringey 020,99,1769875.0,12250.0,9092.2,54.74,0.0101010101010101,97.33333333333333,2210658.3333333335,14166.666666666666,9737.266666666666,54.02666666666667,0.03412452700378393,-0.016835016835016838,0.24904771994255714,0.15646258503401358,0.07094725882258042,-0.013031299476312265,0.024023516902773833
E02000417,Haringey 021,164,6301375.0,30000.0,18330.87,82.79,0.0304878048780487,163.33333333333334,5765850.0,29333.333333333332,18430.476666666666,82.82333333333334,0.0140614216701173,-0.004065040650406503,-0.08498541984884252,-0.022222222222222223,0.005433821017042168,0.0004026251157546983,-0.0164263832079314
